id	name	MESH	def
MONDO:0009610	3-methylglutaconic aciduria type 1	MESH:C562801	"""3-methylglutaconic aciduria (3-MGA) type I is an inborn error of leucine metabolism with a variable clinical phenotype ranging from mildly delayed speech to psychomotor retardation, coma, failure to thrive, metabolic acidosis and dystonia."" [Orphanet:67046]"
MONDO:0009611	3-methylglutaconic aciduria type 4	MESH:C565393	"""3-methylglutaconic aciduria (3-MGA) type IV, or unclassified 3-MGA, is a clinically heterogeneous disorder characterised by increased 3-methylglutaconic acid excretion in individuals that cannot be classified as having one of the other forms of 3-MGA (3-MGA I, II or III)."" [Orphanet:67048]"
MONDO:0009612	methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency	MESH:C565390	"""Vitamin B12-unresponsive methylmalonic acidemia is an inborn error of vitamin B12 (cobalamin) metabolism characterized by recurrent ketoacidotic crises or transient vomiting, dehydration, hypotonia and intellectual deficit, which does not respond to administration of vitamin B12. There are two types of vitamin B12-unresponsive methylmalonic acidemia"
MONDO:0009615	methylmalonic acidemia due to methylmalonyl-CoA epimerase deficiency	MESH:C565386	"""Methylmalonic acidemia due to methylmalonyl-CoA epimerase deficiency is a rare inborn error of metabolism disease characterized by mild to moderate, persistent elevation of methylmalonic acid in plasma, urine and cerebrospinal fluid. Clinical presentation may include acute metabolic decompensation with metabolic acidosis (presenting with vomiting, dehydration, confusion, hallucinations), nonspecific neurological symptoms, or may also be asymptomatic."" [Orphanet:308425]"
MONDO:0009616	microcephalic primordial dwarfism, Toriello type	MESH:C537321	"""Microcephalic primordial dwarfism, Toriello type is characterised by growth retardation with prenatal onset, cataracts, microcephaly, intellectual deficit, immune deficiency, delayed ossification and enamel hypoplasia. It has been described in two siblings. Transmission is autosomal recessive."" [Orphanet:2643]"
MONDO:0009617	microcephaly 1, primary, autosomal recessive	MESH:C565384	"""Any autosomal recessive primary microcephaly in which the cause of the disease is a mutation in the MCPH1 gene."" [MONDO:patterns/disease_series_by_gene]"
MONDO:0009618	microcephaly-cardiomyopathy syndrome	MESH:C536711	"""A syndrome characterised by severe intellectual deficit, microcephaly and dilated cardiomyopathy. Hand and foot anomalies have also been reported. The syndrome has been described in three individuals. Transmission is autosomal recessive."" [Orphanet:2515]"
MONDO:0009619	microcephaly-micromelia syndrome	MESH:C565382	
MONDO:0009620	Say-Barber-Miller syndrome	MESH:C536618	"""Say-Barber-Miller syndrome is characterised by the association of unusual facial features, microcephaly, developmental delay, and severe postnatal growth retardation."" [Orphanet:3132]"
MONDO:0009621	microcephaly-cervical spine fusion anomalies syndrome	MESH:C537325	"""Microcephaly-cervical spine fusion anomalies syndrome is characterized by microcephaly, facial dysmorphism (beaked nose, low-set ears, downslanting palpebral fissures, micrognathia), mild intellectual deficit, short stature, and cervical spine fusion anomalies producing spinal cord compression. It has been described in two brothers born to consanguineous parents. Transmission is likely to be autosomal recessive."" [Orphanet:2522]"
MONDO:0009623	Nijmegen breakage syndrome	MESH:D049932	"""Nijmegen breakage syndrome is a rare genetic disease presenting at birth with microcephaly, dysmorphic facial features, becoming more noticeable with age, growth delay, and later-onset complications such as malignancies and infections."" [Orphanet:647]"
MONDO:0009625	diencephalic-mesencephalic junction dysplasia syndrome 1	MESH:C537546	
MONDO:0009627	Galloway-Mowat syndrome	MESH:C537548	"""Galloway syndrome is characterized by the association of nephrotic syndrome and central nervous system anomalies."" [Orphanet:2065]"
MONDO:0009630	microphthalmia, isolated, with coloboma 4	MESH:C565378	
MONDO:0009631	isolated microphthalmia 1	MESH:C565377	"""A microphthalmia that has material basis in variation in the chromosomal region 14q32."" [DOID:0060840, PMID:9545413]"
MONDO:0009632	microphthalmia with hyperopia, retinal degeneration, macrophakia, and dental anomalies	MESH:C566884	
MONDO:0009634	microtia with meatal atresia and conductive deafness	MESH:C537469	
MONDO:0009637	inborn mitochondrial myopathy	MESH:D017240	"""Myopathy caused by mitochondrial abnormalities."" [NCIT:C101328]"
MONDO:0009638	mitochondrial myopathy with a defect in mitochondrial-protein transport	MESH:C565376	
MONDO:0009643	sulfite oxidase deficiency due to molybdenum cofactor deficiency type A	MESH:C565372	
MONDO:0009644	sulfite oxidase deficiency due to molybdenum cofactor deficiency type B	MESH:C565373	
MONDO:0009645	chronic mucocutaneous candidiasis due to monocyte chemotactic disorder	MESH:C565371	
MONDO:0009646	monosomy 7 myelodysplasia and leukemia syndrome 1	MESH:C565370	
MONDO:0009647	Morquio syndrome C	MESH:C536247	
MONDO:0009648	peripheral motor neuropathy-dysautonomia syndrome	MESH:C536988	"""Peripheral motor neuropathy-dysautonomia syndrome is characterised by distal, slowly progressive muscular weakness, childhood-onset amyotrophy, autonomic dysfunction characterized by profuse sweating, distal cyanosis related to cold weather, orthostatic hypotension, and esophageal achalasia. It has been described in two sisters. Inheritance appears to be autosomal recessive."" [Orphanet:2400]"
MONDO:0009649	moyamoya disease 1	MESH:C536991	
MONDO:0009650	mucolipidosis type II	MESH:C538602	"""Mucolipidosis II (MLII) is a slowly progressive lysosomal disorder characterized by growth retardation, skeletal abnormalities, facial dysmorphism, stiff skin, developmental delay and cardiomegaly."" [Orphanet:576]"
MONDO:0009652	GNPTG-mucolipidosis	MESH:C565367	"""A very rare lysosomal disease, that has most often been observed in the Middle East, characterized by a progressive slowing of the growth rate in early childhood; stiffness and pain in shoulders, hips, and finger joints; a gradual, mild coarsening of facial features; and by a slower progression, milder clinical course and longer life expectancy than that seen in mucolipidosis II and mucolipidosis III alpha/beta. Cognitive function is normal or only slightly impaired and retinitis pigmentosa has been reported in a few patients. Many survive into early adulthood, but ultimately succumb to cardiorespiratory insufficiency."" [https://orcid.org/0000-0001-5208-3432, Orphanet:423470]"
MONDO:0009661	mucopolysaccharidosis type 6	MESH:D009087	"""Mucopolysaccharidosis type 6 (MPS 6) is a lysosomal storage disease with progressive multisystem involvement, associated with a deficiency of arylsulfatase B (ASB) leading to the accumulation of dermatan sulfate."" [Orphanet:583]"
MONDO:0009662	mucopolysaccharidosis type 7	MESH:D016538	"""Mucopolysaccharidosis type VII (MPS VII) is a very rare lysosomal storage disease belonging to the group of mucopolysaccharidoses."" [Orphanet:584]"
MONDO:0009663	mucus inspissation of respiratory tract	MESH:C565366	
MONDO:0009664	mulibrey nanism	MESH:D050336	"""A prenatal onset growth disorder with multiorgan manifestations."" [Orphanet:2576]"
MONDO:0009665	biotinidase deficiency	MESH:D028921	"""Biotinidase deficiency is a late-onset form of multiple carboxylase deficiency, an inborn error of biotin metabolism that, if untreated, is characterized by seizures, breathing difficulties, hypotonia, skin rash, alopecia, hearing loss and delayed development."" [Orphanet:79241]"
MONDO:0009666	holocarboxylase synthetase deficiency	MESH:D028922	"""A life-threatening early-onset form of multiple carboxylase deficiency, an inborn error of biotin metabolism, that, if untreated, is characterized by vomiting, tachypnea, irritability, lethargy, exfoliative dermatitis, and seizures that can worsen to coma."" [Orphanet:79242]"
MONDO:0009670	lethal congenital contracture syndrome 1	MESH:C537194	"""Lethal congenital contracture syndrome type 1 is a rare, genetic arthrogryposis syndrome characterized by total fetal akinesia (detectable since the 13th week of gestation) accompanied by hydrops, micrognathia, pulmonary hypoplasia, pterygia and multiple joint contractures (usually flexion contractures in the elbows and extension in the knees), leading invariably to death before the 32nd week of gestation. Lack of anterior horn motoneurons, severe atrophy of the ventral spinal cord and severe skeletal muscle hypoplasia are characteristic neuropathological findings, with no evidence of other organ structural anomalies."" [Orphanet:1486]"
MONDO:0009671	intellectual disability-myopathy-short stature-endocrine defect syndrome	MESH:C535458	"""Intellectual disability-myopathy-short stature-endocrine defect syndrome is a rare congenital myopathy syndrome characterized by nonprogressive myopathy (manifesting with mild facial and generalized weakness, bilateral ptosis, and severe lumbar lordosis), severe intellectual disability, short stature, and sexual infantilism (due to hypogonadotropic hypogonadism). The presence of a small pituitary fossa was also noted. There have been no further descriptions in the literature since 1985."" [Orphanet:3068]"
MONDO:0009673	spinal muscular atrophy, type II	MESH:C536879	"""Proximal spinal muscular atrophy type 2 (SMA2) is a chronic infantile form of proximal spinal muscular atrophy characterized by muscle weakness and hypotonia resulting from the degeneration and loss of the lower motor neurons in the spinal cord and the brain stem nuclei."" [Orphanet:83418]"
MONDO:0009674	muscular dystrophy, adult-onset, with leukoencephalopathy	MESH:C565361	
MONDO:0009675	autosomal recessive limb-girdle muscular dystrophy type 2A	MESH:C535895	"""Autosomal recessive limb-girdle muscular dystrophy type 2A (LGMD2A) is a subtype of autosomal recessive limb girdle muscular dystrophy characterized by a variable age of onset of progressive, typically symmetrical and selective weakness and atrophy of proximal shoulder- and pelvic-girdle muscles (gluteus maximus, thigh adductors, and muscles of the posterior compartment of the limbs are most commonly affected) without cardiac or facial involvement. Clinical manifestations include exercise intolerance, a waddling gait, scapular winging and calf pseudo-hypertrophy."" [Orphanet:267]"
MONDO:0009676	autosomal recessive limb-girdle muscular dystrophy type 2B	MESH:C535899	"""Autosomal recessive limb-girdle muscular dystrophy type 2B (LGMD2B) is a subtype of autosomal recessive limb-girdle muscular dystrophy characterized by an onset in late adolescence or early adulthood of slowly progressive, proximal weakness and atrophy of shoulder and pelvic girdle muscles. Cardiac and respiratory muscles are not involved. Hypertrophy of the calf muscles and highly elevated serum creatine kinase levels are frequently observed."" [Orphanet:268]"
MONDO:0009677	autosomal recessive limb-girdle muscular dystrophy type 2C	MESH:C535900	"""Autosomal recessive limb-girdle muscular dystrophy type 2C (LGMD2C) is a subtype of autosomal recessive limb-girdle muscular dystrophy characterized by a childhood onset of progressive shoulder and pelvic girdle muscle weakness and atrophy frequently associated with calf hypertrophy, diaphragmatic weakness, and/or variable cardiac abnormalities. Mild to moderate elevated serum creatine kinase levels and positive Gowers sign are reported."" [Orphanet:353]"
MONDO:0009679	arthrogryposis due to muscular dystrophy	MESH:C564985	
MONDO:0009682	muscular dystrophy, congenital, with rapid progression	MESH:C564983	
MONDO:0009683	autosomal recessive limb-girdle muscular dystrophy type 2H	MESH:C535897	"""Autosomal recessive limb-girdle muscular dystrophy type 2H (LGMD2H) is a mild subtype of autosomal recessive limb girdle muscular dystrophy characterized by slowly progressive proximal muscle weakness and wasting of the pelvic and shoulder girdles with onset that usually occurs during the second or third decade of life. Clinical presentation is variable and can include calf psuedohypertrophy, joint contractures, scapular winging, muscle cramping and/or facial and respiratory muscle involvement."" [Orphanet:1878]"
